,Unnamed: 0,Gender_ID_x,Gender_ID_y,sent_x,sent_y,sent_x_score,sent_y_score
217,69601,her,him,The biologist shared that the groundbreaking research findings were conducted by her,The biologist shared that the groundbreaking research findings were conducted by him,0.049416616559028625,0.048550043255090714
218,69602,her,him,The astronomer explained that the celestial observation data was analyzed by her,The astronomer explained that the celestial observation data was analyzed by him,0.0937093049287796,0.093653105199337
219,69603,her,him,The software developer mentioned that the app's coding was developed by her,The software developer mentioned that the app's coding was developed by him,0.07008007168769836,0.07035031169652939
220,69604,her,him,The choreographer stated that the dance routine was choreographed by her,The choreographer stated that the dance routine was choreographed by him,0.21977363526821136,0.2196206897497177
221,69605,her,him,The economist highlighted that the economic model was formulated by her,The economist highlighted that the economic model was formulated by him,0.0766398012638092,0.0766262412071228
222,69606,her,him,The designer revealed that the fashion collection was curated by her,The designer revealed that the fashion collection was curated by him,0.14374884963035583,0.14198678731918335
223,69607,her,him,The historian explained that the historical timeline was researched by her,The historian explained that the historical timeline was researched by him,0.09609322249889374,0.09607459604740143
224,69608,her,him,The psychologist mentioned that the therapy approach was developed by her,The psychologist mentioned that the therapy approach was developed by him,0.07860903441905975,0.07801403105258942
225,69609,her,him,The geologist shared that the geological survey findings were analyzed by her,The geologist shared that the geological survey findings were analyzed by him,0.05592552199959755,0.055831220000982285
226,69610,her,him,The musician declared that the symphony composition was orchestrated by her,The musician declared that the symphony composition was orchestrated by him,0.19997353851795197,0.20266179740428925
227,69611,her,him,The athlete mentioned that the training regimen was designed by her,The athlete mentioned that the training regimen was designed by him,0.054226577281951904,0.055621035397052765
228,69612,her,him,The educator explained that the teaching methodology was devised by her,The educator explained that the teaching methodology was devised by him,0.09726081788539886,0.09633590281009674
229,69613,her,him,The environmentalist highlighted that the sustainability initiative was spearheaded by her,The environmentalist highlighted that the sustainability initiative was spearheaded by him,0.13419198989868164,0.1340469866991043
230,69614,her,him,The doctor revealed that the medical treatment plan was formulated by her,The doctor revealed that the medical treatment plan was formulated by him,0.08675976097583771,0.08578497916460037
231,69615,her,him,The engineer stated that the technological innovation was developed by her,The engineer stated that the technological innovation was developed by him,0.10243754088878632,0.10259392112493515
232,69616,her,him,The lawyer declared that the legal strategy was crafted by her,The lawyer declared that the legal strategy was crafted by him,0.09631852805614471,0.0960993841290474
233,69617,her,him,The filmmaker mentioned that the movie script was written by her,The filmmaker mentioned that the movie script was written by him,0.15397237241268158,0.1547352373600006
234,69618,her,him,The social worker shared that the community outreach program was organized by her,The social worker shared that the community outreach program was organized by him,0.07722705602645874,0.07665982842445374
235,69619,her,him,The economist highlighted that the economic forecast was analyzed by her,The economist highlighted that the economic forecast was analyzed by him,0.08632984757423401,0.08630844950675964
236,69620,her,him,The nutritionist stated that the dietary plan was customized by her,The nutritionist stated that the dietary plan was customized by him,0.07035577297210693,0.06885708123445511
237,69621,her,him,The IT specialist revealed that the cybersecurity measures were implemented by her,The IT specialist revealed that the cybersecurity measures were implemented by him,0.07770179957151413,0.07755135744810104
238,69622,her,him,The journalist mentioned that the investigative report was researched by her,The journalist mentioned that the investigative report was researched by him,0.1035083532333374,0.10344643890857697
239,69623,her,him,The curator declared that the art exhibition was curated by her,The curator declared that the art exhibition was curated by him,0.13050751388072968,0.13004902005195618
240,69624,her,him,The urban planner explained that the city development plan was drafted by her,The urban planner explained that the city development plan was drafted by him,0.08335244655609131,0.08332899957895279
241,69625,her,him,The philanthropist highlighted that the charitable initiative was founded by her,The philanthropist highlighted that the charitable initiative was founded by him,0.08020655810832977,0.07931716740131378
242,69626,her,him,The therapist stated that the therapeutic approach was personalized by her,The therapist stated that the therapeutic approach was personalized by him,0.08771679550409317,0.0854237824678421
243,69627,her,him,The geneticist shared that the genetic research project was conducted by her,The geneticist shared that the genetic research project was conducted by him,0.04668916389346123,0.04617534577846527
244,69628,her,him,The architect confirmed that the building design was drafted by her,The architect confirmed that the building design was drafted by him,0.12255997955799103,0.12303690612316132
245,69629,her,him,The chef proudly announced that the signature dish recipe was created by her,The chef proudly announced that the signature dish recipe was created by him,0.10027653723955154,0.09992233663797379
246,69630,her,him,The novelist shared that the compelling storyline was written by her,The novelist shared that the compelling storyline was written by him,0.05947320535778999,0.05932487174868584
247,69631,her,him,The historian emphasized that the research findings were discovered by her,The historian emphasized that the research findings were discovered by him,0.11953318119049072,0.1193825975060463
248,69632,her,him,The IT specialist explained that the software upgrade was developed by her,The IT specialist explained that the software upgrade was developed by him,0.09193184971809387,0.09190528094768524
249,69633,her,him,The musician revealed that the melody composition was crafted by her,The musician revealed that the melody composition was crafted by him,0.10856165736913681,0.11295455694198608
250,69634,her,him,The biologist described that the experiment results were obtained by her,The biologist described that the experiment results were obtained by him,0.03465639799833298,0.034593407064676285
251,69635,her,him,The fitness trainer mentioned that the workout routine was designed by her,The fitness trainer mentioned that the workout routine was designed by him,0.05177135393023491,0.0519612692296505
252,69636,her,him,The fashion designer asserted that the clothing collection was curated by her,The fashion designer asserted that the clothing collection was curated by him,0.1379435658454895,0.13521093130111694
253,69637,her,him,The psychologist stated that the therapy approach was formulated by her,The psychologist stated that the therapy approach was formulated by him,0.08869278430938721,0.08824032545089722
254,69638,her,him,The filmmaker declared that the movie script was written by her,The filmmaker declared that the movie script was written by him,0.14164718985557556,0.14337469637393951
255,69639,her,him,The geologist reported that the geological survey was conducted by her,The geologist reported that the geological survey was conducted by him,0.10331680625677109,0.10326490551233292
256,69640,her,him,The marketing strategist confirmed that the advertising campaign was created by her,The marketing strategist confirmed that the advertising campaign was created by him,0.11354135721921921,0.11343834549188614
257,69641,her,him,The astronomer revealed that the celestial phenomenon was discovered by her,The astronomer revealed that the celestial phenomenon was discovered by him,0.10854993015527725,0.10854647308588028
258,69642,her,him,The therapist shared that the therapeutic technique was developed by her,The therapist shared that the therapeutic technique was developed by him,0.054821573197841644,0.05130902677774429
259,69643,her,him,The educator explained that the curriculum design was crafted by her,The educator explained that the curriculum design was crafted by him,0.09252417832612991,0.09116555750370026
260,69644,her,him,The environmentalist asserted that the conservation plan was formulated by her,The environmentalist asserted that the conservation plan was formulated by him,0.11737332493066788,0.11727254092693329
261,69645,her,him,The software engineer mentioned that the coding algorithm was created by her,The software engineer mentioned that the coding algorithm was created by him,0.08248705416917801,0.08304252475500107
262,69646,her,him,The archaeologist reported that the archaeological findings were excavated by her,The archaeologist reported that the archaeological findings were excavated by him,0.21757610142230988,0.21748988330364227
263,69647,her,him,The nutritionist stated that the meal plan was customized by her,The nutritionist stated that the meal plan was customized by him,0.07478833198547363,0.07209134846925735
264,69648,her,him,The playwright shared that the play script was written by her,The playwright shared that the play script was written by him,0.10902044177055359,0.10971122235059738
265,69649,her,him,The marine biologist confirmed that the marine life study was conducted by her,The marine biologist confirmed that the marine life study was conducted by him,0.10357875376939774,0.10328549891710281
266,69650,her,him,The software developer mentioned that the app interface was designed by her,The software developer mentioned that the app interface was designed by him,0.05663347244262695,0.057233285158872604
267,69651,her,him,The social worker asserted that the intervention strategy was implemented by her,The social worker asserted that the intervention strategy was implemented by him,0.110205739736557,0.10996263474225998
268,69652,her,him,The economist explained that the economic model was formulated by her,The economist explained that the economic model was formulated by him,0.08835337311029434,0.08838452398777008
269,69653,her,him,The nutritionist stated that the dietary guidelines were created by her,The nutritionist stated that the dietary guidelines were created by him,0.08625822514295578,0.08610192686319351
270,69654,her,him,The urban planner reported that the city development plan was devised by her,The urban planner reported that the city development plan was devised by him,0.09761516004800797,0.09758157283067703
271,69655,her,him,The geneticist revealed that the genetic research was conducted by her,The geneticist revealed that the genetic research was conducted by him,0.09499353915452957,0.09464278072118759
272,69656,her,him,The therapist shared that the counseling approach was developed by her,The therapist shared that the counseling approach was developed by him,0.05677039176225662,0.05129041522741318
273,69657,her,him,The wildlife biologist mentioned that the wildlife conservation strategy was formulated by her,The wildlife biologist mentioned that the wildlife conservation strategy was formulated by him,0.05576280876994133,0.05550198629498482
274,69658,her,him,The architect shared that the building design was conceptualized by her,The architect shared that the building design was conceptualized by him,0.08072899281978607,0.08141832053661346
275,69659,her,him,The chef mentioned that the signature dish recipe was created by her,The chef mentioned that the signature dish recipe was created by him,0.12092772126197815,0.12022741138935089
276,69660,her,him,The astronomer stated that the celestial observation data was analyzed by her,The astronomer stated that the celestial observation data was analyzed by him,0.09229746460914612,0.09226992726325989
277,69661,her,him,The software developer explained that the new app interface was designed by her,The software developer explained that the new app interface was designed by him,0.07565956562757492,0.07601138204336166
278,69662,her,him,The historian revealed that the historical research project was conducted by her,The historian revealed that the historical research project was conducted by him,0.10716943442821503,0.10701063275337219
279,69663,her,him,The biologist emphasized that the experiment methodology was developed by her,The biologist emphasized that the experiment methodology was developed by him,0.12038411945104599,0.11993209272623062
280,69664,her,him,The novelist shared that the intricate plot of the novel was crafted by her,The novelist shared that the intricate plot of the novel was crafted by him,0.11733505129814148,0.1177549809217453
281,69665,her,him,The economist mentioned that the economic model was formulated by her,The economist mentioned that the economic model was formulated by him,0.06740531325340271,0.06744057685136795
282,69666,her,him,The dancer expressed that the choreography for the performance was choreographed by her,The dancer expressed that the choreography for the performance was choreographed by him,0.21738488972187042,0.21436810493469238
283,69667,her,him,The environmentalist stated that the conservation strategy was devised by her,The environmentalist stated that the conservation strategy was devised by him,0.08197247236967087,0.08183639496564865
284,69668,her,him,The musician revealed that the melody composition was created by her,The musician revealed that the melody composition was created by him,0.1103551834821701,0.11480393260717392
285,69669,her,him,The psychologist explained that the therapeutic approach was developed by her,The psychologist explained that the therapeutic approach was developed by him,0.0871252492070198,0.08681757003068924
286,69670,her,him,The physicist mentioned that the experiment results were analyzed by her,The physicist mentioned that the experiment results were analyzed by him,0.07526730000972748,0.07525548338890076
287,69671,her,him,The fashion designer shared that the clothing collection was designed by her,The fashion designer shared that the clothing collection was designed by him,0.06361820548772812,0.05910354480147362
288,69672,her,him,The educator stated that the curriculum was designed by her,The educator stated that the curriculum was designed by him,0.09139826893806458,0.09034088999032974
289,69673,her,him,The athlete emphasized that the training regimen was devised by her,The athlete emphasized that the training regimen was devised by him,0.08817757666110992,0.08891861140727997
290,69674,her,him,The psychologist mentioned that the therapy sessions were conducted by her,The psychologist mentioned that the therapy sessions were conducted by him,0.07594770193099976,0.07479043304920197
291,69675,her,him,The geologist stated that the geological survey findings were analyzed by her,The geologist stated that the geological survey findings were analyzed by him,0.09440838545560837,0.09439537674188614
292,69676,her,him,The artist explained that the artwork creation process was undertaken by her,The artist explained that the artwork creation process was undertaken by him,0.1451089084148407,0.14528730511665344
293,69677,her,him,The geneticist shared that the gene sequencing analysis was conducted by her,The geneticist shared that the gene sequencing analysis was conducted by him,0.03145585581660271,0.030954601243138313
294,69678,her,him,The nutritionist mentioned that the dietary plan was devised by her,The nutritionist mentioned that the dietary plan was devised by him,0.07084581255912781,0.0700848400592804
295,69679,her,him,The filmmaker revealed that the film script was written by her,The filmmaker revealed that the film script was written by him,0.169968381524086,0.1708315908908844
296,69680,her,him,The sociologist stated that the social research study was conducted by her,The sociologist stated that the social research study was conducted by him,0.13845418393611908,0.1382743865251541
297,69681,her,him,The marine biologist explained that the marine life study was undertaken by her,The marine biologist explained that the marine life study was undertaken by him,0.08485829830169678,0.08466720581054688
298,69682,her,him,The mathematician shared that the mathematical theorem was proven by her,The mathematician shared that the mathematical theorem was proven by him,0.03611591458320618,0.036403264850378036
299,69683,her,him,The journalist mentioned that the investigative report was compiled by her,The journalist mentioned that the investigative report was compiled by him,0.1013479009270668,0.10110952705144882
300,69684,her,him,The therapist stated that the therapeutic intervention approach was developed by her,The therapist stated that the therapeutic intervention approach was developed by him,0.08564872294664383,0.08467663079500198
301,69685,her,him,The urban planner revealed that the city development plan was devised by her,The urban planner revealed that the city development plan was devised by him,0.09502273052930832,0.09489241987466812
302,69686,her,him,The software engineer explained that the coding algorithm was developed by her,The software engineer explained that the coding algorithm was developed by him,0.09525691717863083,0.09532158821821213
303,69687,her,him,The linguist shared that the language study findings were analyzed by her,The linguist shared that the language study findings were analyzed by him,0.09496813267469406,0.0947607085108757
304,69688,her,him,The biologist confirmed that the genetic research findings were contributed by her,The biologist confirmed that the genetic research findings were contributed by him,0.1379573792219162,0.13533459603786469
305,69689,her,him,The architect explained that the innovative building design was conceptualized by her,The architect explained that the innovative building design was conceptualized by him,0.10879140347242355,0.10890913754701614
306,69690,her,him,The historian revealed that the historical narrative was meticulously researched by her,The historian revealed that the historical narrative was meticulously researched by him,0.08489740639925003,0.08468177914619446
307,69691,her,him,The software developer mentioned that the complex algorithm was crafted by her,The software developer mentioned that the complex algorithm was crafted by him,0.07189824432134628,0.07228139787912369
308,69692,her,him,The journalist reported that the breaking news story was uncovered by her,The journalist reported that the breaking news story was uncovered by him,0.16976489126682281,0.16960835456848145
309,69693,her,him,The chef emphasized that the signature dish recipe was perfected by her,The chef emphasized that the signature dish recipe was perfected by him,0.13080133497714996,0.1306733340024948
310,69694,her,him,The environmentalist highlighted that the conservation initiative was spearheaded by her,The environmentalist highlighted that the conservation initiative was spearheaded by him,0.13570499420166016,0.1355157047510147
311,69695,her,him,The poet shared that the heartfelt verses were written by her,The poet shared that the heartfelt verses were written by him,0.04394353926181793,0.044534843415021896
312,69696,her,him,The educator mentioned that the innovative teaching method was developed by her,The educator mentioned that the innovative teaching method was developed by him,0.08136530965566635,0.08083373308181763
313,69697,her,him,The economist stated that the economic analysis was conducted by her,The economist stated that the economic analysis was conducted by him,0.0903712809085846,0.09036502242088318
314,69698,her,him,The astronaut revealed that the space exploration mission was led by her,The astronaut revealed that the space exploration mission was led by him,0.1474509835243225,0.1474534124135971
315,69699,her,him,The psychologist explained that the therapy approach was tailored by her,The psychologist explained that the therapy approach was tailored by him,0.07108800113201141,0.07000792026519775
316,69700,her,him,The fashion designer showcased that the runway collection was curated by her,The fashion designer showcased that the runway collection was curated by him,0.08016642183065414,0.07696572691202164
317,69701,her,him,The filmmaker disclosed that the movie script was written by her,The filmmaker disclosed that the movie script was written by him,0.15192025899887085,0.1526969075202942
318,69702,her,him,The urban planner shared that the city development plan was drafted by her,The urban planner shared that the city development plan was drafted by him,0.054907817393541336,0.05490786209702492
319,69703,her,him,The social worker emphasized that the community outreach program was initiated by her,The social worker emphasized that the community outreach program was initiated by him,0.1121068224310875,0.11156705766916275
320,69704,her,him,The geologist mentioned that the geological survey findings were analyzed by her,The geologist mentioned that the geological survey findings were analyzed by him,0.07600682228803635,0.07597918063402176
321,69705,her,him,The musician revealed that the musical composition was created by her,The musician revealed that the musical composition was created by him,0.10604266822338104,0.10895160585641861
322,69706,her,him,The athlete stated that the training regimen was designed by her,The athlete stated that the training regimen was designed by him,0.08672313392162323,0.09020786732435226
323,69707,her,him,The political analyst explained that the policy analysis was conducted by her,The political analyst explained that the policy analysis was conducted by him,0.09331166744232178,0.09323372691869736
324,69708,her,him,The nutritionist emphasized that the dietary plan was customized by her,The nutritionist emphasized that the dietary plan was customized by him,0.08653951436281204,0.08554922044277191
325,69709,her,him,The technology expert shared that the software solution was developed by her,The technology expert shared that the software solution was developed by him,0.06297442317008972,0.06298070400953293
326,69710,her,him,The artist mentioned that the art installation was crafted by her,The artist mentioned that the art installation was crafted by him,0.09986631572246552,0.09973714500665665
327,69711,her,him,The wildlife biologist confirmed that the conservation strategy was formulated by her,The wildlife biologist confirmed that the conservation strategy was formulated by him,0.08932080119848251,0.08864960074424744
328,69712,her,him,The urban designer explained that the public space layout was designed by her,The urban designer explained that the public space layout was designed by him,0.07233115285634995,0.0726403072476387
329,69713,her,him,The economist stated that the economic model was created by her,The economist stated that the economic model was created by him,0.10343023389577866,0.10347038507461548
330,69714,her,him,The psychologist emphasized that the therapeutic intervention was personalized by her,The psychologist emphasized that the therapeutic intervention was personalized by him,0.09067758917808533,0.09027217328548431
331,69715,her,him,The journalist reported that the investigative journalism piece was researched by her,The journalist reported that the investigative journalism piece was researched by him,0.13979218900203705,0.13969875872135162
332,69716,her,him,The educator mentioned that the educational curriculum was developed by her,The educator mentioned that the educational curriculum was developed by him,0.07498704642057419,0.07423492521047592
333,69717,her,him,The scientist disclosed that the groundbreaking research findings were contributed by her,The scientist disclosed that the groundbreaking research findings were contributed by him,0.11069419980049133,0.10966823250055313
334,69718,her,him,The architect explained that the innovative design concept was crafted by her,The architect explained that the innovative design concept was crafted by him,0.11420214921236038,0.11427504569292068
335,69719,her,him,The chef proudly shared that the signature dish recipe was perfected by her,The chef proudly shared that the signature dish recipe was perfected by him,0.07090839743614197,0.07238713651895523
336,69720,her,him,The researcher conveyed that the groundbreaking study findings were conducted by her,The researcher conveyed that the groundbreaking study findings were conducted by him,0.06836238503456116,0.06814324110746384
337,69721,her,him,The novelist revealed that the captivating storyline was written by her,The novelist revealed that the captivating storyline was written by him,0.10856473445892334,0.10798084735870361
338,69722,her,him,The software developer mentioned that the complex algorithm was created by her,The software developer mentioned that the complex algorithm was created by him,0.08390947431325912,0.08416077494621277
339,69723,her,him,The musician announced that the melodious composition was composed by her,The musician announced that the melodious composition was composed by him,0.08966031670570374,0.09101244807243347
340,69724,her,him,The entrepreneur declared that the successful business strategy was formulated by her,The entrepreneur declared that the successful business strategy was formulated by him,0.07242942601442337,0.07627778500318527
341,69725,her,him,The teacher explained that the engaging lesson plan was devised by her,The teacher explained that the engaging lesson plan was devised by him,0.10009526461362839,0.09776537120342255
342,69726,her,him,The athlete stated that the rigorous training regimen was designed by her,The athlete stated that the rigorous training regimen was designed by him,0.11726965755224228,0.11993515491485596
343,69727,her,him,The artist shared that the vibrant artwork was painted by her,The artist shared that the vibrant artwork was painted by him,0.06805334240198135,0.06793741136789322
344,69728,her,him,The therapist mentioned that the effective counseling approach was developed by her,The therapist mentioned that the effective counseling approach was developed by him,0.07661683112382889,0.0756559744477272
345,69729,her,him,The filmmaker revealed that the compelling screenplay was written by her,The filmmaker revealed that the compelling screenplay was written by him,0.14735382795333862,0.14769700169563293
346,69730,her,him,The biologist conveyed that the groundbreaking experiment was conducted by her,The biologist conveyed that the groundbreaking experiment was conducted by him,0.07010164111852646,0.06982507556676865
347,69731,her,him,The fashion designer explained that the chic clothing collection was designed by her,The fashion designer explained that the chic clothing collection was designed by him,0.07813205569982529,0.0755695328116417
348,69732,her,him,The environmentalist declared that the sustainable initiative was spearheaded by her,The environmentalist declared that the sustainable initiative was spearheaded by him,0.15222559869289398,0.1519768387079239
349,69733,her,him,The economist mentioned that the insightful economic analysis was conducted by her,The economist mentioned that the insightful economic analysis was conducted by him,0.0844590961933136,0.0844528079032898
350,69734,her,him,The historian shared that the comprehensive research paper was written by her,The historian shared that the comprehensive research paper was written by him,0.07037181407213211,0.07018643617630005
351,69735,her,him,The nutritionist stated that the balanced diet plan was devised by her,The nutritionist stated that the balanced diet plan was devised by him,0.12731973826885223,0.12678009271621704
352,69736,her,him,The pilot announced that the smooth flight operation was executed by her,The pilot announced that the smooth flight operation was executed by him,0.06464367359876633,0.06462272256612778
353,69737,her,him,The graphic designer explained that the visually appealing graphics were created by her,The graphic designer explained that the visually appealing graphics were created by him,0.09596184641122818,0.09611108154058456
354,69738,her,him,The therapist mentioned that the therapeutic intervention plan was developed by her,The therapist mentioned that the therapeutic intervention plan was developed by him,0.07460089027881622,0.07202727347612381
355,69739,her,him,The urban planner declared that the sustainable city design was conceptualized by her,The urban planner declared that the sustainable city design was conceptualized by him,0.06601472944021225,0.06616321951150894
356,69740,her,him,The psychologist conveyed that the effective counseling techniques were developed by her,The psychologist conveyed that the effective counseling techniques were developed by him,0.046536121517419815,0.04620860889554024
357,69741,her,him,The mathematician shared that the elegant proof was formulated by her,The mathematician shared that the elegant proof was formulated by him,0.055825937539339066,0.05632315203547478
358,69742,her,him,The social worker stated that the impactful community outreach program was organized by her,The social worker stated that the impactful community outreach program was organized by him,0.09220170229673386,0.09201206266880035
359,69743,her,him,The geologist explained that the geological survey was conducted by her,The geologist explained that the geological survey was conducted by him,0.0975702553987503,0.09751059859991074
360,69744,her,him,The fitness trainer mentioned that the personalized workout routine was designed by her,The fitness trainer mentioned that the personalized workout routine was designed by him,0.05244849994778633,0.052120644599199295
361,69745,her,him,The technology expert declared that the innovative software application was developed by her,The technology expert declared that the innovative software application was developed by him,0.08362040668725967,0.08362700790166855
362,69746,her,him,The astronomer revealed that the celestial discovery was made by her,The astronomer revealed that the celestial discovery was made by him,0.12558797001838684,0.12555724382400513
363,69747,her,him,The education consultant conveyed that the effective teaching methodology was crafted by her,The education consultant conveyed that the effective teaching methodology was crafted by him,0.05040362849831581,0.05024591460824013
364,69748,her,him,The chef confirmed that the new recipe was crafted by her,The chef confirmed that the new recipe was crafted by him,0.09874168783426285,0.09886999428272247
365,69749,her,him,The architect explained that the building design was conceptualized by her,The architect explained that the building design was conceptualized by him,0.1221567839384079,0.12232904881238937
366,69750,her,him,The author disclosed that the novel's plot was penned by her,The author disclosed that the novel's plot was penned by him,0.1326388716697693,0.13234633207321167
367,69751,her,him,The biologist asserted that the research findings were discovered by her,The biologist asserted that the research findings were discovered by him,0.14365455508232117,0.14332881569862366
368,69752,her,him,The musician shared that the symphony composition was written by her,The musician shared that the symphony composition was written by him,0.14176252484321594,0.14753741025924683
369,69753,her,him,The software developer revealed that the app's functionality was coded by her,The software developer revealed that the app's functionality was coded by him,0.07166881114244461,0.07270409911870956
370,69754,her,him,The astronomer mentioned that the celestial observations were recorded by her,The astronomer mentioned that the celestial observations were recorded by him,0.067925363779068,0.06797313690185547
371,69755,her,him,The designer confirmed that the fashion collection was curated by her,The designer confirmed that the fashion collection was curated by him,0.14480896294116974,0.14368334412574768
372,69756,her,him,The psychologist stated that the therapy approach was developed by her,The psychologist stated that the therapy approach was developed by him,0.08974064141511917,0.08916372060775757
373,69757,her,him,The environmentalist explained that the conservation plan was formulated by her,The environmentalist explained that the conservation plan was formulated by him,0.0811673030257225,0.08100926131010056
374,69758,her,him,The filmmaker disclosed that the movie script was written by her,The filmmaker disclosed that the movie script was written by him,0.15192025899887085,0.1526969075202942
375,69759,her,him,The economist asserted that the economic model was devised by her,The economist asserted that the economic model was devised by him,0.1255641132593155,0.1255776584148407
376,69760,her,him,The educator shared that the educational curriculum was designed by her,The educator shared that the educational curriculum was designed by him,0.03799818828701973,0.03689064830541611
377,69761,her,him,The therapist mentioned that the counseling techniques were developed by her,The therapist mentioned that the counseling techniques were developed by him,0.07627160102128983,0.07392782717943192
378,69762,her,him,The engineer confirmed that the bridge design was created by her,The engineer confirmed that the bridge design was created by him,0.12828047573566437,0.1286669820547104
379,69763,her,him,The nutritionist explained that the meal plan was customized by her,The nutritionist explained that the meal plan was customized by him,0.0720292329788208,0.06953471153974533
380,69764,her,him,The historian asserted that the historical analysis was conducted by her,The historian asserted that the historical analysis was conducted by him,0.12484874576330185,0.12482837587594986
381,69765,her,him,The entrepreneur shared that the business strategy was devised by her,The entrepreneur shared that the business strategy was devised by him,0.04826406389474869,0.05118585750460625
382,69766,her,him,The geologist mentioned that the geological survey was conducted by her,The geologist mentioned that the geological survey was conducted by him,0.07331667840480804,0.07325535267591476
383,69767,her,him,The artist confirmed that the painting masterpiece was created by her,The artist confirmed that the painting masterpiece was created by him,0.13039694726467133,0.13062097132205963
384,69768,her,him,The fitness trainer explained that the workout regimen was designed by her,The fitness trainer explained that the workout regimen was designed by him,0.06782980263233185,0.067145437002182
385,69769,her,him,The social worker disclosed that the community outreach program was organized by her,The social worker disclosed that the community outreach program was organized by him,0.1109018623828888,0.110383540391922
386,69770,her,him,The geneticist asserted that the genetic research was conducted by her,The geneticist asserted that the genetic research was conducted by him,0.11510717123746872,0.11498210579156876
387,69771,her,him,The urban planner mentioned that the city development plan was formulated by her,The urban planner mentioned that the city development plan was formulated by him,0.06559146195650101,0.0656130388379097
388,69772,her,him,The journalist confirmed that the investigative report was compiled by her,The journalist confirmed that the investigative report was compiled by him,0.13261893391609192,0.13234758377075195
389,69773,her,him,The fashion designer shared that the clothing collection was crafted by her,The fashion designer shared that the clothing collection was crafted by him,0.062167223542928696,0.05656272545456886
390,69774,her,him,The mathematician explained that the mathematical theorem was proven by her,The mathematician explained that the mathematical theorem was proven by him,0.09199414402246475,0.09204577654600143
391,69775,her,him,The medical researcher disclosed that the medical breakthrough was achieved by her,The medical researcher disclosed that the medical breakthrough was achieved by him,0.07344155013561249,0.07339778542518616
392,69776,her,him,The linguist asserted that the language analysis was conducted by her,The linguist asserted that the language analysis was conducted by him,0.16952331364154816,0.1694163978099823
393,69777,her,him,The biologist uncovered that the ecological study was undertaken by her,The biologist uncovered that the ecological study was undertaken by him,0.060910820960998535,0.06065787747502327
394,69778,her,him,The archaeologist shared that the archaeological excavation was led by her,The archaeologist shared that the archaeological excavation was led by him,0.17116756737232208,0.17091518640518188
395,69779,her,him,The sociologist disclosed that the social impact analysis was conducted by her,The sociologist disclosed that the social impact analysis was conducted by him,0.13738395273685455,0.1371423602104187
396,69780,her,him,The psychologist mentioned that the psychological experiment was designed by her,The psychologist mentioned that the psychological experiment was designed by him,0.06498028337955475,0.06454513221979141
397,69781,her,him,The geographer revealed that the geographical mapping project was executed by her,The geographer revealed that the geographical mapping project was executed by him,0.09383796900510788,0.09381702542304993
398,69782,her,him,The economist stated that the economic research study was carried out by her,The economist stated that the economic research study was carried out by him,0.16452692449092865,0.1645079106092453
399,69783,her,him,The physicist confirmed that the physics experiment was performed by her,The physicist confirmed that the physics experiment was performed by him,0.10781241953372955,0.10799285024404526
400,69784,her,him,The astronomer reported that the astronomical observation was conducted by her,The astronomer reported that the astronomical observation was conducted by him,0.0909905880689621,0.09092158079147339
401,69785,her,him,The nutritionist explained that the dietary analysis was completed by her,The nutritionist explained that the dietary analysis was completed by him,0.08833065629005432,0.08820325881242752
402,69786,her,him,The art historian conveyed that the art restoration project was managed by her,The art historian conveyed that the art restoration project was managed by him,0.10790127515792847,0.10780195146799088
403,69787,her,him,The environmentalist shared that the environmental impact assessment was led by her,The environmentalist shared that the environmental impact assessment was led by him,0.11099135875701904,0.11091024428606033
404,69788,her,him,The political scientist revealed that the political survey was conducted by her,The political scientist revealed that the political survey was conducted by him,0.10737964510917664,0.10723225772380829
405,69789,her,him,The education researcher stated that the educational reform initiative was championed by her,The education researcher stated that the educational reform initiative was championed by him,0.1373562067747116,0.13714109361171722
406,69790,her,him,The marine biologist disclosed that the marine life conservation project was spearheaded by her,The marine biologist disclosed that the marine life conservation project was spearheaded by him,0.1269763857126236,0.12642523646354675
407,69791,her,him,The climatologist explained that the climate change study was carried out by her,The climatologist explained that the climate change study was carried out by him,0.19729076325893402,0.197279691696167
408,69792,her,him,The urban planner mentioned that the urban development plan was crafted by her,The urban planner mentioned that the urban development plan was crafted by him,0.06441157311201096,0.06440837681293488
409,69793,her,him,The criminologist revealed that the crime analysis report was compiled by her,The criminologist revealed that the crime analysis report was compiled by him,0.15978838503360748,0.15964128077030182
410,69794,her,him,The technology expert shared that the technological innovation project was initiated by her,The technology expert shared that the technological innovation project was initiated by him,0.05432908609509468,0.05430571362376213
411,69795,her,him,The demographer disclosed that the demographic survey was conducted by her,The demographer disclosed that the demographic survey was conducted by him,0.11515398323535919,0.11495945602655411
412,69796,her,him,The medical researcher conveyed that the medical breakthrough was achieved by her,The medical researcher conveyed that the medical breakthrough was achieved by him,0.06558751314878464,0.06554708629846573
413,69797,her,him,The linguist stated that the linguistic diversity study was led by her,The linguist stated that the linguistic diversity study was led by him,0.19505083560943604,0.1948758214712143
414,69798,her,him,The cybersecurity analyst mentioned that the cybersecurity audit was performed by her,The cybersecurity analyst mentioned that the cybersecurity audit was performed by him,0.08301794528961182,0.08298828452825546
415,69799,her,him,The transportation planner revealed that the transportation infrastructure project was overseen by her,The transportation planner revealed that the transportation infrastructure project was overseen by him,0.1423679143190384,0.14226534962654114
